id,origen,fuente,no_enviar_email,no_llamar,compra,visitas_total,tiempo_en_site_total,paginas_vistas_visita,ult_actividad,ambito,ocupacion,conociste_google,conociste_revista,conociste_periodico,conociste_youtube,conociste_facebook,conociste_referencias,score_actividad,score_perfil,descarga_lm
591492,Landing Page Submission,Direct Traffic,No,No,1,4.0,30,4.0,SMS Sent,Supply Chain Management,Unemployed,No,No,No,No,No,No,15.0,18.0,Yes
615988,API,Chat,No,No,0,0.0,0,0.0,Email Opened,,,No,No,No,No,No,No,,,No
631647,Lead Add Form,Reference,No,No,1,,521,,,Select,Unemployed,No,No,No,No,No,No,,,No
649774,Landing Page Submission,Google,Yes,No,0,5.0,129,1.67,Chat Conversation,Finance Management,,No,No,No,No,No,No,14.0,16.0,No
641072,API,Chat,No,No,0,0.0,0,0.0,Email Opened,Select,Unemployed,No,No,No,No,No,No,14.0,15.0,No
591979,Landing Page Submission,Direct Traffic,No,No,0,2.0,233,2.0,SMS Sent,International Business,Unemployed,No,No,No,No,No,No,13.0,18.0,Yes
625380,API,Google,No,No,0,1.0,275,1.0,Converted to Lead,Select,Unemployed,No,No,No,No,No,No,,,No
609879,Landing Page Submission,Direct Traffic,No,No,0,3.0,1686,3.0,Email Opened,Human Resource Management,Unemployed,No,No,No,No,No,No,,,Yes
638283,Landing Page Submission,Organic Search,No,No,0,3.0,291,3.0,Page Visited on Website,Travel and Tourism,Unemployed,No,No,No,No,No,No,15.0,14.0,Yes
602113,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,,,No,No,No,No,No,No,,,No
606685,API,Chat,No,No,0,0.0,0,0.0,Email Opened,,,No,No,No,No,No,No,,,No
640506,API,Chat,No,No,1,0.0,0,0.0,Email Opened,Select,Unemployed,No,No,No,No,No,No,15.0,15.0,No
622357,Landing Page Submission,Direct Traffic,No,No,1,3.0,1218,1.5,Email Opened,Marketing Management,,No,No,No,No,No,No,15.0,18.0,Yes
605295,Landing Page Submission,Google,No,No,0,9.0,367,2.25,Email Link Clicked,Human Resource Management,Unemployed,No,No,No,No,No,No,,,No
598294,Landing Page Submission,Direct Traffic,Yes,No,0,3.0,335,3.0,Email Bounced,IT Projects Management,Unemployed,No,No,No,No,No,No,,,Yes
629261,Landing Page Submission,Google,No,No,0,5.0,233,5.0,Email Link Clicked,Finance Management,,No,No,No,No,No,No,,,No
585381,Landing Page Submission,Organic Search,No,No,0,5.0,1050,2.5,Email Opened,Business Administration,Unemployed,No,No,No,No,No,No,,,Yes
583709,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,,,No,No,No,No,No,No,17.0,15.0,No
605206,Landing Page Submission,Direct Traffic,No,No,1,5.0,876,5.0,Email Opened,Operations Management,Working Professional,No,No,No,No,No,No,,,Yes
593206,Landing Page Submission,Organic Search,No,No,1,3.0,181,3.0,SMS Sent,Finance Management,Unemployed,No,No,No,No,No,No,12.0,17.0,Yes
602233,Landing Page Submission,Google,No,No,0,2.0,18,2.0,Form Submitted on Website,Human Resource Management,Unemployed,No,No,No,No,No,No,,,No
638855,Landing Page Submission,Direct Traffic,No,No,0,3.0,182,3.0,SMS Sent,Retail Management,,No,No,No,No,No,No,14.0,17.0,Yes
630727,Landing Page Submission,Direct Traffic,No,No,0,4.0,1095,4.0,SMS Sent,Marketing Management,,No,No,No,No,No,No,,,No
589885,Landing Page Submission,Direct Traffic,No,No,0,2.0,949,2.0,SMS Sent,Human Resource Management,Unemployed,No,No,No,No,No,No,13.0,17.0,Yes
649677,Lead Add Form,Reference,No,No,1,0.0,0,0.0,Email Link Clicked,Hospitality Management,Unemployed,No,No,No,No,No,No,14.0,16.0,No
642991,API,Chat,No,No,0,0.0,0,0.0,Email Link Clicked,,,No,No,No,No,No,No,15.0,15.0,No
645173,Landing Page Submission,Direct Traffic,No,No,1,4.0,1709,4.0,SMS Sent,Supply Chain Management,Working Professional,No,No,No,No,No,No,14.0,18.0,Yes
606730,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,Human Resource Management,Working Professional,No,No,No,No,No,No,,,No
621252,Landing Page Submission,Direct Traffic,Yes,No,0,3.0,434,1.5,Page Visited on Website,,Working Professional,No,No,No,No,No,No,,,No
584481,Lead Add Form,Reference,No,No,1,0.0,0,0.0,Email Opened,Select,Unemployed,No,No,No,No,No,No,15.0,19.0,No
587130,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,Media and Advertising,Unemployed,No,No,No,No,No,No,15.0,14.0,No
591703,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,Select,Unemployed,No,No,No,No,No,No,14.0,15.0,No
584482,Landing Page Submission,Direct Traffic,No,No,0,3.0,106,3.0,Page Visited on Website,Finance Management,Unemployed,No,No,No,No,No,No,14.0,16.0,Yes
588107,Landing Page Submission,Google,No,No,1,3.0,1283,3.0,SMS Sent,Operations Management,Unemployed,No,No,No,No,No,No,15.0,20.0,No
659630,Landing Page Submission,Organic Search,No,No,0,2.0,1085,2.0,Converted to Lead,Rural and Agribusiness,Unemployed,No,No,No,No,No,No,13.0,14.0,Yes
650338,Lead Add Form,Chat,No,No,1,2.0,1582,2.0,Page Visited on Website,Select,Unemployed,No,No,No,No,No,No,15.0,17.0,No
595450,Landing Page Submission,Direct Traffic,No,No,0,4.0,1376,4.0,SMS Sent,Supply Chain Management,Unemployed,No,No,No,No,No,No,,,Yes
642628,Landing Page Submission,Direct Traffic,No,No,1,2.0,811,2.0,Email Opened,Marketing Management,Working Professional,No,No,No,No,No,No,14.0,17.0,Yes
579545,Landing Page Submission,Direct Traffic,Yes,No,0,2.0,199,2.0,SMS Sent,Business Administration,Unemployed,No,No,No,No,No,No,13.0,20.0,Yes
604536,Landing Page Submission,Direct Traffic,Yes,No,0,3.0,317,3.0,SMS Sent,Finance Management,,No,No,No,No,No,No,,,Yes
658243,Lead Add Form,Reference,No,No,1,0.0,0,0.0,Email Opened,Select,Unemployed,No,No,No,No,No,No,14.0,17.0,No
580531,Landing Page Submission,Direct Traffic,No,No,0,3.0,330,3.0,SMS Sent,Finance Management,Unemployed,No,No,No,No,No,No,13.0,18.0,Yes
654316,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,Select,Unemployed,No,No,No,No,No,No,15.0,16.0,No
607674,Lead Add Form,Reference,No,No,1,,1445,,,Select,Unemployed,No,No,No,No,No,No,,,No
643534,API,Google,Yes,No,0,3.0,202,3.0,Page Visited on Website,Marketing Management,Unemployed,No,No,No,No,No,No,16.0,14.0,No
640974,Landing Page Submission,Google,No,No,1,4.0,1396,4.0,Email Opened,Finance Management,Unemployed,No,No,No,No,No,No,15.0,17.0,No
622143,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,,,No,No,No,No,No,No,,,No
630423,Landing Page Submission,Google,No,No,0,8.0,350,8.0,Page Visited on Website,Retail Management,,No,No,No,No,No,No,,,Yes
613680,Landing Page Submission,Organic Search,No,No,0,3.0,1174,3.0,Converted to Lead,Supply Chain Management,Unemployed,No,No,No,No,No,No,,,Yes
580776,Landing Page Submission,Direct Traffic,No,No,1,2.0,1202,2.0,SMS Sent,"Banking, Investment And Insurance",Unemployed,No,No,No,No,No,No,14.0,20.0,Yes
622403,Lead Add Form,,Yes,No,0,,44,,Email Bounced,Select,Unemployed,No,No,No,No,No,No,,,No
608412,API,Organic Search,No,No,1,8.0,960,2.67,SMS Sent,Select,Unemployed,No,No,No,No,No,No,,,No
610511,Lead Add Form,Reference,No,No,1,0.0,0,0.0,Email Opened,Select,Unemployed,No,No,No,No,No,No,,,No
621318,Landing Page Submission,Direct Traffic,No,No,1,6.0,1218,3.0,Email Opened,Marketing Management,Unemployed,No,No,No,No,No,No,,,Yes
626466,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,,,No,No,No,No,No,No,,,No
625601,Landing Page Submission,Organic Search,Yes,No,0,2.0,743,2.0,Email Bounced,Media and Advertising,Unemployed,No,No,No,No,No,No,,,Yes
658458,Landing Page Submission,Google,No,No,0,3.0,192,3.0,Email Opened,International Business,,No,No,No,No,No,No,14.0,17.0,No
605081,Landing Page Submission,Direct Traffic,No,No,0,2.0,1420,2.0,Email Opened,Supply Chain Management,Student,No,No,No,No,No,No,,,Yes
641817,API,Google,No,No,1,2.0,1387,2.0,SMS Sent,Marketing Management,Unemployed,No,No,No,No,No,No,14.0,16.0,No
601994,Landing Page Submission,Direct Traffic,No,No,1,2.0,982,2.0,SMS Sent,Finance Management,Unemployed,No,No,No,No,No,No,,,Yes
602678,Landing Page Submission,Direct Traffic,No,No,0,1.0,72,1.0,Converted to Lead,Finance Management,,No,No,No,No,No,No,,,Yes
633515,Landing Page Submission,Direct Traffic,No,No,1,3.0,765,3.0,SMS Sent,Operations Management,Unemployed,No,No,No,No,No,No,,,Yes
601041,Landing Page Submission,Direct Traffic,Yes,No,0,2.0,1139,2.0,SMS Sent,Travel and Tourism,,No,No,No,No,No,No,,,No
645948,Landing Page Submission,Google,No,No,0,13.0,254,3.25,Email Opened,Travel and Tourism,Unemployed,No,No,No,No,No,No,14.0,14.0,Yes
637140,API,Google,No,No,0,6.0,430,3.0,Page Visited on Website,,,No,No,No,No,No,No,14.0,15.0,No
608440,Landing Page Submission,Direct Traffic,No,No,0,2.0,460,2.0,Email Opened,E-COMMERCE,,No,No,No,No,No,No,,,Yes
598596,Landing Page Submission,Organic Search,No,No,0,13.0,217,4.33,Email Opened,Finance Management,Unemployed,No,No,No,No,No,No,,,Yes
603939,Landing Page Submission,Google,No,No,0,6.0,348,2.0,Email Opened,Finance Management,Unemployed,No,No,No,No,No,No,13.0,17.0,No
624114,Landing Page Submission,Direct Traffic,No,No,1,4.0,1019,4.0,SMS Sent,E-COMMERCE,Unemployed,No,No,No,No,No,No,,,Yes
612458,API,Google,No,No,0,1.0,397,1.0,Converted to Lead,Human Resource Management,Working Professional,No,No,No,No,No,No,,,No
627119,Lead Add Form,Reference,No,No,1,0.0,0,0.0,Email Opened,Marketing Management,Working Professional,No,No,No,No,No,No,,,No
623207,API,Organic Search,No,No,1,3.0,99,3.0,SMS Sent,Media and Advertising,Working Professional,No,No,No,No,No,No,,,No
601630,API,Google,No,No,0,3.0,147,1.5,Page Visited on Website,Select,Student,No,No,No,No,No,No,,,No
625433,Landing Page Submission,Google,No,No,1,4.0,882,4.0,SMS Sent,Hospitality Management,Unemployed,No,No,No,No,No,No,,,No
627871,API,Organic Search,No,No,1,2.0,353,2.0,SMS Sent,Select,Unemployed,No,No,No,No,No,No,,,No
608606,Landing Page Submission,Google,No,No,0,3.0,301,3.0,Email Opened,Retail Management,Unemployed,No,No,No,No,No,No,,,No
586701,API,Chat,No,No,1,0.0,0,0.0,Email Opened,Select,Unemployed,No,No,No,No,No,No,15.0,15.0,No
613852,API,Organic Search,No,No,1,4.0,976,4.0,SMS Sent,Select,Unemployed,No,No,No,No,No,No,,,No
602915,Landing Page Submission,Direct Traffic,No,No,0,2.0,98,2.0,Email Opened,Travel and Tourism,,No,No,No,No,No,No,,,Yes
643637,API,Google,No,No,1,2.0,1059,2.0,Email Opened,IT Projects Management,Unemployed,No,No,No,No,No,No,15.0,14.0,No
593339,Landing Page Submission,Direct Traffic,No,No,0,2.0,423,2.0,Email Opened,Finance Management,Unemployed,No,No,No,No,No,No,16.0,18.0,Yes
598507,Landing Page Submission,Direct Traffic,No,No,0,2.0,84,2.0,Email Opened,IT Projects Management,Unemployed,No,No,No,No,No,No,,,Yes
588899,Landing Page Submission,Direct Traffic,No,No,1,2.0,682,2.0,SMS Sent,Operations Management,Working Professional,No,No,No,No,No,No,15.0,17.0,No
580577,Landing Page Submission,Direct Traffic,No,No,0,1.0,686,1.0,Converted to Lead,Finance Management,Unemployed,No,No,No,No,No,No,16.0,18.0,Yes
659283,Lead Add Form,Reference,No,No,1,,1111,,,Marketing Management,Working Professional,No,No,No,No,No,No,14.0,18.0,No
645703,Landing Page Submission,Referral Sites,No,No,1,6.0,1689,6.0,Email Opened,Supply Chain Management,Working Professional,No,No,No,No,No,No,14.0,16.0,Yes
649329,Landing Page Submission,Direct Traffic,No,No,0,7.0,219,2.33,Email Link Clicked,Human Resource Management,Unemployed,No,No,No,No,No,No,14.0,16.0,Yes
623064,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,,,No,No,No,No,No,No,,,No
606470,Landing Page Submission,Direct Traffic,No,No,0,3.0,228,3.0,SMS Sent,Human Resource Management,Unemployed,No,No,No,No,No,No,,,No
639246,Lead Add Form,Reference,No,No,1,,1261,,,Select,Unemployed,No,No,No,No,No,No,14.0,17.0,No
639017,API,Google,No,No,0,2.0,1161,2.0,Page Visited on Website,,,No,No,No,No,No,No,13.0,15.0,No
643980,Landing Page Submission,Direct Traffic,No,No,0,6.0,326,6.0,Email Opened,Human Resource Management,Unemployed,No,No,No,No,No,No,14.0,16.0,Yes
604928,API,Chat,No,No,0,5.0,1291,1.0,Chat Conversation,,,No,No,No,No,No,No,,,No
649223,API,Google,No,No,1,2.0,235,2.0,SMS Sent,Marketing Management,Unemployed,No,No,No,No,No,No,15.0,16.0,No
657676,API,Organic Search,No,No,0,9.0,96,4.5,Page Visited on Website,Select,Unemployed,No,No,No,No,No,No,13.0,15.0,No
639509,API,Chat,No,No,1,0.0,0,0.0,SMS Sent,Select,Unemployed,No,No,No,No,No,No,16.0,15.0,No
597917,API,Google,No,No,0,5.0,1037,5.0,Email Opened,Human Resource Management,Unemployed,No,No,No,No,No,No,,,No
633959,Lead Add Form,Reference,No,No,1,0.0,0,0.0,SMS Sent,Finance Management,Working Professional,No,No,No,No,No,No,,,No
605048,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,Select,Unemployed,No,No,No,No,No,No,,,No
631324,Landing Page Submission,Google,No,No,1,4.0,222,4.0,SMS Sent,"Banking, Investment And Insurance",Unemployed,No,No,No,No,No,No,,,No
582325,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,Select,Unemployed,No,No,No,No,No,No,16.0,16.0,No
654809,Landing Page Submission,Organic Search,No,No,0,6.0,283,6.0,Email Opened,Human Resource Management,,No,No,No,No,No,No,14.0,17.0,Yes
609588,Landing Page Submission,Direct Traffic,Yes,No,0,4.0,383,4.0,SMS Sent,IT Projects Management,Unemployed,No,No,No,No,No,No,,,No
643901,Lead Add Form,Reference,No,No,1,0.0,0,0.0,SMS Sent,Human Resource Management,Working Professional,No,No,No,No,No,No,15.0,18.0,No
613027,Landing Page Submission,Direct Traffic,No,No,0,4.0,770,4.0,SMS Sent,Marketing Management,,No,No,No,No,No,No,,,No
625185,Lead Add Form,Reference,No,No,1,0.0,0,0.0,SMS Sent,Finance Management,Unemployed,No,No,No,No,No,No,,,No
588131,Lead Add Form,Reference,No,No,1,0.0,0,0.0,SMS Sent,Marketing Management,Working Professional,No,No,No,No,No,No,14.0,19.0,No
640642,Landing Page Submission,Direct Traffic,No,No,0,9.0,57,1.8,Email Opened,Business Administration,Unemployed,No,No,No,No,No,No,14.0,18.0,Yes
597579,API,Organic Search,No,No,1,24.0,1527,24.0,Page Visited on Website,,,No,No,No,No,No,No,,,No
591399,Landing Page Submission,Direct Traffic,No,No,0,6.0,198,6.0,SMS Sent,Operations Management,Unemployed,No,No,No,No,No,No,14.0,17.0,No
652401,Landing Page Submission,Organic Search,No,No,0,3.0,121,3.0,SMS Sent,Business Administration,,No,No,No,No,No,No,14.0,17.0,No
611873,API,Google,No,No,0,4.0,507,4.0,Email Link Clicked,Marketing Management,Unemployed,No,No,No,No,No,No,,,No
624715,Landing Page Submission,Direct Traffic,No,No,1,10.0,921,10.0,SMS Sent,Supply Chain Management,Unemployed,No,No,No,No,No,No,,,Yes
627996,Landing Page Submission,Google,No,No,0,3.0,365,3.0,Page Visited on Website,Human Resource Management,,No,No,No,No,No,No,,,No
622529,API,Chat,No,No,0,0.0,0,0.0,Email Opened,Select,Unemployed,No,No,No,No,No,No,,,No
601279,Landing Page Submission,Direct Traffic,No,No,0,2.0,480,2.0,Email Opened,Services Excellence,Unemployed,No,No,No,No,No,No,,,Yes
587953,Lead Add Form,Reference,No,No,1,0.0,0,0.0,SMS Sent,Finance Management,Working Professional,No,No,No,No,No,No,14.0,19.0,No
659293,API,Referral Sites,No,No,0,10.0,275,3.33,Page Visited on Website,Select,Unemployed,No,No,No,No,No,No,15.0,13.0,No
588605,Landing Page Submission,Google,No,No,0,3.0,1722,1.5,SMS Sent,Human Resource Management,Unemployed,No,No,No,No,No,No,15.0,18.0,No
658142,Landing Page Submission,Direct Traffic,No,No,1,9.0,1164,4.5,Email Opened,Healthcare Management,Unemployed,No,No,No,No,No,No,16.0,15.0,Yes
592650,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,Select,Student,No,No,No,No,No,No,17.0,14.0,No
598828,API,Direct Traffic,No,No,0,7.0,60,7.0,SMS Sent,Select,Unemployed,No,No,No,No,No,No,,,No
595322,Landing Page Submission,Direct Traffic,No,No,0,2.0,1163,2.0,Converted to Lead,International Business,Unemployed,No,No,No,No,No,No,,,Yes
599931,Landing Page Submission,Google,Yes,No,0,4.0,132,4.0,SMS Sent,Operations Management,Unemployed,No,No,No,No,No,No,,,No
581211,API,Google,No,No,1,6.0,988,2.0,Email Opened,"Banking, Investment And Insurance",Unemployed,No,No,No,No,No,No,14.0,16.0,Yes
621743,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,,,No,No,No,No,No,No,,,No
627100,API,Google,No,No,0,2.0,423,2.0,Chat Conversation,,,No,No,No,No,No,No,,,No
629414,Landing Page Submission,Google,No,No,1,3.0,248,1.5,SMS Sent,International Business,Unemployed,No,No,No,No,No,No,,,No
618235,Landing Page Submission,Direct Traffic,No,No,0,6.0,531,6.0,SMS Sent,Supply Chain Management,Unemployed,No,No,No,No,No,No,,,Yes
652789,API,Referral Sites,No,No,1,4.0,945,2.0,Email Link Clicked,,,No,No,No,No,No,No,13.0,13.0,No
591122,Landing Page Submission,Direct Traffic,Yes,No,0,4.0,158,4.0,Email Link Clicked,Operations Management,Unemployed,No,No,No,No,No,No,12.0,18.0,No
586246,API,Chat,No,No,1,0.0,0,0.0,Email Opened,Select,Unemployed,No,No,No,No,No,No,16.0,15.0,No
649135,API,Direct Traffic,No,No,0,9.0,100,4.5,Email Opened,Select,Unemployed,No,No,No,No,No,No,14.0,14.0,No
587310,API,Organic Search,No,No,0,2.0,228,1.0,Email Opened,,,No,No,No,No,No,No,16.0,15.0,No
604935,Landing Page Submission,Google,Yes,No,0,5.0,36,2.5,Page Visited on Website,E-COMMERCE,Unemployed,No,No,No,No,No,No,,,Yes
595422,Landing Page Submission,Direct Traffic,No,No,0,2.0,5,2.0,Email Opened,Marketing Management,Unemployed,No,No,No,No,No,No,14.0,16.0,Yes
603042,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,,,No,No,No,No,No,No,,,No
580264,API,Chat,No,No,0,1.0,1858,1.0,SMS Sent,,,No,No,No,No,No,No,14.0,15.0,No
585939,Landing Page Submission,Direct Traffic,Yes,No,0,2.0,283,2.0,Email Bounced,Marketing Management,Unemployed,No,No,No,No,No,No,14.0,18.0,Yes
659710,Lead Add Form,Reference,No,No,1,,705,,,Hospitality Management,Working Professional,No,No,No,No,No,No,14.0,16.0,No
609210,Landing Page Submission,Direct Traffic,No,No,0,4.0,209,4.0,Email Opened,Media and Advertising,Unemployed,No,No,No,No,No,No,,,Yes
592406,API,Organic Search,No,No,0,5.0,193,5.0,Email Opened,Select,Unemployed,No,No,No,No,No,No,13.0,15.0,No
640952,API,Google,No,No,0,2.0,81,2.0,Chat Conversation,Select,Unemployed,No,No,No,No,No,No,14.0,15.0,No
595589,API,Organic Search,No,No,1,12.0,1125,3.0,Page Visited on Website,Operations Management,Unemployed,No,No,No,No,No,No,,,No
594641,API,Chat,No,No,0,0.0,0,0.0,Email Link Clicked,,,No,No,No,No,No,No,,,No
606149,Landing Page Submission,Direct Traffic,No,No,1,3.0,1607,3.0,SMS Sent,Human Resource Management,Unemployed,No,No,No,No,No,No,,,Yes
646078,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,,,No,No,No,No,No,No,17.0,15.0,No
594964,API,Google,No,No,0,2.0,29,2.0,Email Opened,Select,Unemployed,No,No,No,No,No,No,,,No
608835,API,Chat,No,No,1,3.0,1097,1.5,SMS Sent,Supply Chain Management,Unemployed,No,No,No,No,No,No,,,Yes
630623,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,,,No,No,No,No,No,No,,,No
639977,Lead Add Form,Reference,No,No,1,0.0,0,0.0,SMS Sent,Supply Chain Management,Working Professional,No,No,No,No,No,No,15.0,18.0,No
583208,Landing Page Submission,Direct Traffic,No,No,1,7.0,330,7.0,SMS Sent,International Business,Unemployed,No,No,No,No,No,No,14.0,20.0,Yes
645355,Landing Page Submission,Google,No,No,1,2.0,861,2.0,SMS Sent,Finance Management,Student,No,No,No,No,No,No,15.0,18.0,No
604244,Landing Page Submission,Google,No,No,0,6.0,33,3.0,Email Opened,Supply Chain Management,,No,No,No,No,No,No,,,No
624495,Lead Add Form,Reference,No,No,1,0.0,0,0.0,Email Opened,Operations Management,Working Professional,No,No,No,No,No,No,15.0,18.0,No
584822,Lead Add Form,Reference,No,No,1,0.0,0,0.0,SMS Sent,Select,Unemployed,No,No,No,No,No,No,14.0,17.0,No
620476,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,,,No,No,No,No,No,No,,,No
636797,API,Google,No,No,1,3.0,1362,3.0,Email Opened,Select,Unemployed,No,No,No,No,No,No,14.0,15.0,No
598712,Landing Page Submission,Organic Search,Yes,No,0,7.0,24,7.0,Email Bounced,IT Projects Management,,No,No,No,No,No,No,,,Yes
611072,Lead Add Form,Reference,No,No,1,0.0,0,0.0,Email Opened,"Banking, Investment And Insurance",Unemployed,No,No,No,No,No,No,,,No
644861,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,,,No,No,No,No,No,No,14.0,15.0,No
654186,Lead Import,Facebook,No,No,0,,103,,,Select,Unemployed,No,No,No,No,No,No,13.0,15.0,No
629364,Landing Page Submission,Google,No,No,1,4.0,1670,4.0,SMS Sent,Media and Advertising,Unemployed,No,No,No,No,No,No,,,No
602094,Landing Page Submission,Direct Traffic,No,No,0,2.0,1444,2.0,Form Submitted on Website,Human Resource Management,,No,No,No,No,No,No,,,Yes
643276,Lead Import,Facebook,No,No,1,0.0,0,0.0,Email Opened,Human Resource Management,Unemployed,No,No,No,No,No,No,14.0,16.0,No
605326,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,Select,Unemployed,No,No,No,No,No,No,,,No
585740,Landing Page Submission,Direct Traffic,No,No,0,8.0,35,2.0,Page Visited on Website,Media and Advertising,,No,No,No,No,No,No,14.0,16.0,Yes
633680,API,Google,No,No,1,3.0,252,3.0,Email Opened,Select,Unemployed,No,No,No,No,No,No,,,No
602759,Lead Add Form,,No,No,1,0.0,0,0.0,SMS Sent,Select,Unemployed,No,No,No,No,No,No,,,No
598209,API,Chat,No,No,0,0.0,0,0.0,Email Opened,Select,Unemployed,No,No,No,No,No,No,,,No
655403,API,Google,No,No,0,2.0,102,2.0,Email Opened,,,No,No,No,No,No,No,13.0,15.0,No
599007,API,Chat,No,No,0,0.0,0,0.0,Email Opened,,,No,No,No,No,No,No,,,No
607101,API,Google,No,No,1,4.0,357,4.0,Email Opened,Finance Management,Unemployed,No,No,No,No,No,No,,,No
617782,Lead Add Form,Reference,No,No,1,0.0,0,0.0,SMS Sent,Human Resource Management,Unemployed,No,No,No,No,No,No,,,No
